34910890,21.16,992.18,0.014,-1.096,-0.076,0.048,-1.005,-0.041,0.0,-0.228,-0.14,4.319,-4.956,-5.4,
34950494,21.22,992.12,0.014,-1.096,-0.08,0.048,-1.004,-0.041,-0.052,-0.28,-0.14,4.325,-4.949,-5.396,
34990097,21.17,992.42,0.025,-1.092,-0.094,0.051,-1.004,-0.042,0.07,-0.28,-0.123,4.32,-4.945,-5.398,
35029703,21.17,992.22,0.025,-1.094,-0.098,0.048,-1.004,-0.042,0.018,-0.245,-0.105,4.317,-4.96,-5.39,
35069306,21.19,992.05,0.018,-1.084,-0.104,0.046,-1.005,-0.04,0.018,-0.262,-0.157,4.317,-4.955,-5.405,
35108908,21.2,992.49,0.031,-1.096,-0.098,0.052,-1.006,-0.043,-0.035,-0.262,-0.157,4.314,-4.959,-5.391,
35148516,21.19,992.05,0.018,-1.096,-0.088,0.051,-1.004,-0.041,0.035,-0.175,-0.123,4.323,-4.95,-5.397,
35188119,21.16,992.18,0.027,-1.1,-0.078,0.049,-1.005,-0.043,0.035,-0.28,-0.105,4.331,-4.951,-5.398,
35227724,21.17,992.22,0.01,-1.094,-0.078,0.049,-1.006,-0.043,0.07,-0.192,-0.175,4.321,-4.95,-5.397,
35267325,21.17,992.02,0.021,-1.104,-0.086,0.048,-1.005,-0.04,0.035,-0.228,-0.157,4.321,-4.951,-5.4,
35306928,21.19,992.45,0.02,-1.096,-0.092,0.051,-1.005,-0.042,0.14,-0.245,-0.157,4.317,-4.951,-5.409,
35346533,21.16,992.58,0.029,-1.086,-0.078,0.047,-1.004,-0.042,0.087,-0.21,-0.105,4.32,-4.953,-5.398,
35386136,21.17,992.22,0.016,-1.1,-0.094,0.05,-1.005,-0.041,0.07,-0.228,-0.087,4.319,-4.944,-5.392,
35425744,21.2,992.29,0.023,-1.082,-0.096,0.048,-1.005,-0.045,-0.018,-0.245,-0.123,4.317,-4.944,-5.4,
35465345,21.17,992.42,0.025,-1.098,-0.109,0.05,-1.005,-0.041,0.035,-0.245,-0.14,4.314,-4.95,-5.397,
35504948,21.2,992.49,0.02,-1.088,-0.1,0.049,-1.006,-0.041,0.0,-0.298,-0.157,4.32,-4.945,-5.405,
35544553,21.2,992.89,0.023,-1.088,-0.094,0.049,-1.003,-0.041,0.052,-0.228,-0.105,4.32,-4.95,-5.403,
35584156,21.19,992.66,0.018,-1.078,-0.09,0.049,-1.001,-0.043,0.052,-0.245,-0.14,4.326,-4.951,-5.402,
35623764,21.17,992.62,0.012,-1.102,-0.088,0.047,-1.003,-0.043,0.087,-0.315,-0.087,4.319,-4.947,-5.402,
35663365,21.19,992.25,0.016,-1.096,-0.078,0.051,-1.005,-0.041,-0.105,-0.175,-0.087,4.314,-4.943,-5.397,
35702972,21.22,992.32,0.016,-1.102,-0.066,0.05,-1.004,-0.04,0.018,-0.315,-0.123,4.319,-4.943,-5.396,
35742575,21.2,992.29,0.012,-1.104,-0.068,0.049,-1.003,-0.041,-0.018,-0.28,-0.14,4.319,-4.953,-5.396,
35782177,21.19,992.45,0.021,-1.094,-0.092,0.049,-1.005,-0.042,0.035,-0.228,-0.157,4.321,-4.95,-5.4,
35821783,21.19,992.45,0.02,-1.096,-0.08,0.047,-1.006,-0.041,0.035,-0.333,-0.14,4.312,-4.944,-5.391,
35861384,21.14,992.35,0.02,-1.072,-0.098,0.046,-1.006,-0.042,0.07,-0.262,-0.123,4.325,-4.944,-5.394,
35900991,21.2,992.49,0.016,-1.096,-0.105,0.049,-1.004,-0.042,-0.052,-0.28,-0.14,4.314,-4.945,-5.4,
35940592,21.19,992.25,0.02,-1.08,-0.105,0.049,-1.005,-0.041,0.07,-0.228,-0.175,4.325,-4.947,-5.4,
35980197,21.19,992.45,0.027,-1.109,-0.088,0.05,-1.003,-0.043,0.0,-0.192,-0.123,4.323,-4.947,-5.396,
36019803,21.19,992.25,0.014,-1.086,-0.084,0.047,-1.005,-0.041,0.123,-0.21,-0.157,4.321,-4.95,-5.396,
36059405,21.19,992.45,0.023,-1.098,-0.072,0.049,-1.004,-0.041,0.087,-0.262,-0.052,4.325,-4.959,-5.397,
36099009,21.2,992.29,0.016,-1.102,-0.072,0.05,-1.007,-0.042,0.07,-0.245,-0.123,4.32,-4.944,-5.397,
36138615,21.17,992.02,0.025,-1.094,-0.078,0.046,-1.005,-0.039,0.018,-0.28,-0.192,4.319,-4.951,-5.4,
36178217,21.17,992.22,0.016,-1.098,-0.092,0.049,-1.005,-0.042,0.123,-0.262,-0.07,4.323,-4.949,-5.394,
36217822,21.2,992.29,0.025,-1.076,-0.109,0.045,-1.003,-0.042,0.07,-0.245,-0.07,4.321,-4.95,-5.391,
36257424,21.17,992.02,0.014,-1.098,-0.107,0.048,-1.006,-0.042,0.087,-0.228,-0.123,4.32,-4.944,-5.392,
36297031,21.17,992.22,0.014,-1.082,-0.076,0.05,-1.005,-0.042,0.018,-0.262,-0.123,4.323,-4.944,-5.391,
36336631,21.19,992.25,0.023,-1.104,-0.074,0.049,-1.006,-0.042,0.0,-0.298,-0.157,4.332,-4.96,-5.391,
36376236,21.24,992.36,0.014,-1.094,-0.07,0.05,-1.002,-0.042,0.07,-0.228,-0.087,4.325,-4.944,-5.402,
36415843,21.19,992.45,0.021,-1.092,-0.082,0.051,-1.004,-0.042,0.07,-0.28,-0.105,4.327,-4.953,-5.392,
36455444,21.17,992.42,0.018,-1.096,-0.088,0.048,-1.004,-0.041,0.052,-0.175,-0.123,4.321,-4.949,-5.403,
36495051,21.17,992.02,0.016,-1.094,-0.094,0.049,-1.007,-0.042,0.105,-0.315,-0.175,4.32,-4.955,-5.394,
36534652,21.16,992.38,0.016,-1.1,-0.096,0.049,-1.004,-0.042,-0.035,-0.262,-0.123,4.326,-4.951,-5.391,
36574255,21.17,992.22,0.02,-1.086,-0.102,0.048,-1.006,-0.041,0.035,-0.245,-0.123,4.315,-4.956,-5.388,
36613863,21.2,992.29,0.01,-1.098,-0.107,0.049,-1.005,-0.042,0.14,-0.21,-0.105,4.315,-4.955,-5.402,
