timestamp,year,month,day,hour,min,sec,valid_flags,num_sats,lon,lat,height,height_msl,accuracy_horiz,accuracy_vertical,vel_north,vel_east,vel_down,ground_speed,hdg,accuracy_speed,accuracy_hdg
4123458071,2024,2,11,17,27,35,3,0,0,0,0,-17,4294967.5,3858901.75,0,0,0,0,0,408.528,18000
4123543776,2024,2,11,17,27,35,3,0,0,0,0,-17,4294967.5,3858910.25,0,0,0,0,0,408.532,18000
4123696581,2024,2,11,17,27,36,3,0,0,0,0,-17,4294967.5,3858918.75,0,0,0,0,0,408.536,18000
4123740948,2024,2,11,17,27,36,3,0,0,0,0,-17,4294967.5,3858927.25,0,0,0,0,0,408.541,18000
4123860624,2024,2,11,17,27,36,3,0,0,0,0,-17,4294967.5,3858935.75,0,0,0,0,0,408.546,18000
4123954347,2024,2,11,17,27,36,3,0,0,0,0,-17,4294967.5,3858944.25,0,0,0,0,0,408.552,18000
4124048085,2024,2,11,17,27,36,3,0,0,0,0,-17,4294967.5,3858952.75,0,0,0,0,0,408.557,18000
4124150301,2024,2,11,17,27,36,3,0,0,0,0,-17,4294967.5,3858961.25,0,0,0,0,0,408.562,18000
4124249307,2024,2,11,17,27,36,3,0,0,0,0,-17,4294967.5,3858970,0,0,0,0,0,408.566,18000
4124344208,2024,2,11,17,27,36,3,0,0,0,0,-17,4294967.5,3858978.25,0,0,0,0,0,408.571,18000
4124442055,2024,2,11,17,27,36,3,0,0,0,0,-17,4294967.5,3858987,0,0,0,0,0,408.575,18000
4124551627,2024,2,11,17,27,36,3,0,0,0,0,-17,4294967.5,3858995.5,0,0,0,0,0,408.580,18000
4124670625,2024,2,11,17,27,37,3,0,0,0,0,-17,4294967.5,3859004,0,0,0,0,0,408.585,18000
4124725529,2024,2,11,17,27,37,3,0,0,0,0,-17,4294967.5,3859012.5,0,0,0,0,0,408.591,18000
4124849734,2024,2,11,17,27,37,3,0,0,0,0,-17,4294967.5,3859020.75,0,0,0,0,0,408.596,18000
4124929068,2024,2,11,17,27,37,3,0,0,0,0,-17,4294967.5,3859029.5,0,0,0,0,0,408.601,18000
4125036112,2024,2,11,17,27,37,3,0,0,0,0,-17,4294967.5,3859038,0,0,0,0,0,408.605,18000
4125127089,2024,2,11,17,27,37,3,0,0,0,0,-17,4294967.5,3859046.5,0,0,0,0,0,408.610,18000
4125234139,2024,2,11,17,27,37,3,0,0,0,0,-17,4294967.5,3859055,0,0,0,0,0,408.615,18000
4125325112,2024,2,11,17,27,37,3,0,0,0,0,-17,4294967.5,3859063.5,0,0,0,0,0,408.619,18000
4125432157,2024,2,11,17,27,37,3,0,0,0,0,-17,4294967.5,3859072,0,0,0,0,0,408.625,18000
4125531468,2024,2,11,17,27,37,3,0,0,0,0,-17,4294967.5,3859080.5,0,0,0,0,0,408.630,18000
4125659872,2024,2,11,17,27,38,3,0,0,0,0,-17,4294967.5,3859089,0,0,0,0,0,408.635,18000
4125714640,2024,2,11,17,27,38,3,0,0,0,0,-17,4294967.5,3859097.5,0,0,0,0,0,408.640,18000
4125828194,2024,2,11,17,27,38,3,0,0,0,0,-17,4294967.5,3859106,0,0,0,0,0,408.644,18000
4125927202,2024,2,11,17,27,38,3,0,0,0,0,-17,4294967.5,3859114.5,0,0,0,0,0,408.649,18000
4126031821,2024,2,11,17,27,38,3,0,0,0,0,-17,4294967.5,3859123.25,0,0,0,0,0,408.654,18000
4126117163,2024,2,11,17,27,38,3,0,0,0,0,-17,4294967.5,3859131.5,0,0,0,0,0,408.660,18000
4126224234,2024,2,11,17,27,38,3,0,0,0,0,-17,4294967.5,3859140.25,0,0,0,0,0,408.665,18000
4126316054,2024,2,11,17,27,38,3,0,0,0,0,-17,4294967.5,3859148.75,0,0,0,0,0,408.669,18000
4126440149,2024,2,11,17,27,38,3,0,0,0,0,-17,4294967.5,3859157.25,0,0,0,0,0,408.674,18000
4126521259,2024,2,11,17,27,38,3,0,0,0,0,-17,4294967.5,3859165.75,0,0,0,0,0,408.678,18000
4126658058,2024,2,11,17,27,39,3,0,0,0,0,-17,4294967.5,3859174.25,0,0,0,0,0,408.683,18000
4126710020,2024,2,11,17,27,39,3,0,0,0,0,-17,4294967.5,3859182.75,0,0,0,0,0,408.688,18000
4126819141,2024,2,11,17,27,39,3,0,0,0,0,-17,4294967.5,3859191.25,0,0,0,0,0,408.694,18000
4126919371,2024,2,11,17,27,39,3,0,0,0,0,-17,4294967.5,3859199.75,0,0,0,0,0,408.699,18000
4127022419,2024,2,11,17,27,39,3,0,0,0,0,-17,4294967.5,3859208.25,0,0,0,0,0,408.704,18000
4127116172,2024,2,11,17,27,39,3,0,0,0,0,-17,4294967.5,3859216.75,0,0,0,0,0,408.709,18000
4127215181,2024,2,11,17,27,39,3,0,0,0,0,-17,4294967.5,3859225.25,0,0,0,0,0,408.713,18000
4127315410,2024,2,11,17,27,39,3,0,0,0,0,-17,4294967.5,3859234,0,0,0,0,0,408.717,18000
4127419692,2024,2,11,17,27,39,3,0,0,0,0,-17,4294967.5,3859242.25,0,0,0,0,0,408.722,18000
4127512211,2024,2,11,17,27,39,3,0,0,0,0,-17,4294967.5,3859250.75,0,0,0,0,0,408.727,18000
4127661165,2024,2,11,17,27,40,3,0,0,0,0,-17,4294967.5,3859259.5,0,0,0,0,0,408.733,18000
4127700125,2024,2,11,17,27,40,3,0,0,0,0,-17,4294967.5,3859268,0,0,0,0,0,408.738,18000
4127815733,2024,2,11,17,27,40,3,0,0,0,0,-17,4294967.5,3859276.5,0,0,0,0,0,408.743,18000
4127909471,2024,2,11,17,27,40,3,0,0,0,0,-17,4294967.5,3859285,0,0,0,0,0,408.747,18000
4128016971,2024,2,11,17,27,40,3,0,0,0,0,-17,4294967.5,3859293.5,0,0,0,0,0,408.752,18000
4128112763,2024,2,11,17,27,40,3,0,0,0,0,-17,4294967.5,3859302,0,0,0,0,0,408.757,18000
4128321337,2024,2,11,17,27,40,3,0,0,0,0,-17,4294967.5,3859319,0,0,0,0,0,408.766,18000
4128404521,2024,2,11,17,27,40,3,0,0,0,0,-17,4294967.5,3859327.5,0,0,0,0,0,408.772,18000
4128503848,2024,2,11,17,27,40,3,0,0,0,0,-17,4294967.5,3859336.25,0,0,0,0,0,408.777,18000
4128651262,2024,2,11,17,27,41,3,0,0,0,0,-17,4294967.5,3859344.5,0,0,0,0,0,408.782,18000
4128685921,2024,2,11,17,27,41,3,0,0,0,0,-17,4294967.5,3859353.25,0,0,0,0,0,408.786,18000
4128809369,2024,2,11,17,27,41,3,0,0,0,0,-17,4294967.5,3859361.75,0,0,0,0,0,408.791,18000
4128905166,2024,2,11,17,27,41,3,0,0,0,0,-17,4294967.5,3859370.25,0,0,0,0,0,408.796,18000
4128998897,2024,2,11,17,27,41,3,0,0,0,0,-17,4294967.5,3859378.75,0,0,0,0,0,408.802,18000
4129102209,2024,2,11,17,27,41,3,0,0,0,0,-17,4294967.5,3859387.25,0,0,0,0,0,408.805,18000
4129196600,2024,2,11,17,27,41,3,0,0,0,0,-17,4294967.5,3859395.75,0,0,0,0,0,408.811,18000
4129290666,2024,2,11,17,27,41,3,0,0,0,0,-17,4294967.5,3859404.5,0,0,0,0,0,408.816,18000
4129397819,2024,2,11,17,27,41,3,0,0,0,0,-17,4294967.5,3859413,0,0,0,0,0,408.821,18000
4129484371,2024,2,11,17,27,41,3,0,0,0,0,-17,4294967.5,3859421.25,0,0,0,0,0,408.825,18000
4129724556,2024,2,11,17,27,42,3,0,0,0,0,-17,4294967.5,3859438.5,0,0,0,0,0,408.835,18000
4129774987,2024,2,11,17,27,42,3,0,0,0,0,-17,4294967.5,3859447,0,0,0,0,0,408.841,18000
4129892862,2024,2,11,17,27,42,3,0,0,0,0,-17,4294967.5,3859455.5,0,0,0,0,0,408.846,18000
4129988678,2024,2,11,17,27,42,3,0,0,0,0,-17,4294967.5,3859464,0,0,0,0,0,408.850,18000
4130090890,2024,2,11,17,27,42,3,0,0,0,0,-17,4294967.5,3859472.5,0,0,0,0,0,408.855,18000
4130200448,2024,2,11,17,27,42,3,0,0,0,0,-17,4294967.5,3859481.25,0,0,0,0,0,408.859,18000
4130283637,2024,2,11,17,27,42,3,0,0,0,0,-17,4294967.5,3859489.5,0,0,0,0,0,408.864,18000
4130387921,2024,2,11,17,27,42,3,0,0,0,0,-17,4294967.5,3859498,0,0,0,0,0,408.869,18000
4130474457,2024,2,11,17,27,42,3,0,0,0,0,-17,4294967.5,3859506.75,0,0,0,0,0,408.875,18000
4130620593,2024,2,11,17,27,43,3,0,0,0,0,-17,4294967.5,3859515.25,0,0,0,0,0,408.880,18000
4130661928,2024,2,11,17,27,43,3,0,0,0,0,-17,4294967.5,3859523.75,0,0,0,0,0,408.885,18000
4130790327,2024,2,11,17,27,43,3,0,0,0,0,-17,4294967.5,3859532.25,0,0,0,0,0,408.890,18000
4130870509,2024,2,11,17,27,43,3,0,0,0,0,-17,4294967.5,3859540.75,0,0,0,0,0,408.894,18000
4130981974,2024,2,11,17,27,43,3,0,0,0,0,-17,4294967.5,3859549.25,0,0,0,0,0,408.898,18000
4131077787,2024,2,11,17,27,43,3,0,0,0,0,-17,4294967.5,3859558,0,0,0,0,0,408.903,18000
4131167526,2024,2,11,17,27,43,3,0,0,0,0,-17,4294967.5,3859566.5,0,0,0,0,0,408.908,18000
4131281078,2024,2,11,17,27,43,3,0,0,0,0,-17,4294967.5,3859575,0,0,0,0,0,408.914,18000
4131373595,2024,2,11,17,27,43,3,0,0,0,0,-17,4294967.5,3859583.5,0,0,0,0,0,408.919,18000
4131479097,2024,2,11,17,27,43,3,0,0,0,0,-17,4294967.5,3859592,0,0,0,0,0,408.924,18000
4131593936,2024,2,11,17,27,44,3,0,0,0,0,-17,4294967.5,3859600.5,0,0,0,0,0,408.928,18000
4131663245,2024,2,11,17,27,44,3,0,0,0,0,-17,4294967.5,3859609,0,0,0,0,0,408.933,18000
4131776127,2024,2,11,17,27,44,3,0,0,0,0,-17,4294967.5,3859617.75,0,0,0,0,0,408.938,18000
4131868645,2024,2,11,17,27,44,3,0,0,0,0,-17,4294967.5,3859626.25,0,0,0,0,0,408.942,18000
4131958767,2024,2,11,17,27,44,3,0,0,0,0,-17,4294967.5,3859634.75,0,0,0,0,0,408.947,18000
4132065817,2024,2,11,17,27,44,3,0,0,0,0,-17,4294967.5,3859643.25,0,0,0,0,0,408.953,18000
4132156220,2024,2,11,17,27,44,3,0,0,0,0,-17,4294967.5,3859651.75,0,0,0,0,0,408.958,18000
4132269100,2024,2,11,17,27,44,3,0,0,0,0,-17,4294967.5,3859660.25,0,0,0,0,0,408.963,18000
4132368099,2024,2,11,17,27,44,3,0,0,0,0,-17,4294967.5,3859668.75,0,0,0,0,0,408.967,18000
4132448274,2024,2,11,17,27,44,3,0,0,0,0,-17,4294967.5,3859677.5,0,0,0,0,0,408.972,18000
4132583031,2024,2,11,17,27,45,3,0,0,0,0,-17,4294967.5,3859686,0,0,0,0,0,408.977,18000
4132643531,2024,2,11,17,27,45,3,0,0,0,0,-17,4294967.5,3859694.5,0,0,0,0,0,408.983,18000
4132755795,2024,2,11,17,27,45,3,0,0,0,0,-17,4294967.5,3859703,0,0,0,0,0,408.986,18000
4132854803,2024,2,11,17,27,45,3,0,0,0,0,-17,4294967.5,3859711.5,0,0,0,0,0,408.992,18000
4132953830,2024,2,11,17,27,45,3,0,0,0,0,-17,4294967.5,3859720,0,0,0,0,0,408.997,18000
4133052814,2024,2,11,17,27,45,3,0,0,0,0,-17,4294967.5,3859728.75,0,0,0,0,0,409.002,18000
4133273404,2024,2,11,17,27,45,3,0,0,0,0,-17,4294967.5,3859745.75,0,0,0,0,0,409.011,18000
4133339833,2024,2,11,17,27,45,3,0,0,0,0,-17,4294967.5,3859754.25,0,0,0,0,0,409.016,18000
4133445089,2024,2,11,17,27,45,3,0,0,0,0,-17,4294967.5,3859762.75,0,0,0,0,0,409.022,18000
4133572244,2024,2,11,17,27,46,3,0,0,0,0,-17,4294967.5,3859771.25,0,0,0,0,0,409.027,18000
4133636863,2024,2,11,17,27,46,3,0,0,0,0,-17,4294967.5,3859779.75,0,0,0,0,0,409.031,18000
4133746422,2024,2,11,17,27,46,3,0,0,0,0,-17,4294967.5,3859788.5,0,0,0,0,0,409.036,18000
4133841138,2024,2,11,17,27,46,3,0,0,0,0,-17,4294967.5,3859797,0,0,0,0,0,409.040,18000
4133944440,2024,2,11,17,27,46,3,0,0,0,0,-17,4294967.5,3859805.5,0,0,0,0,0,409.045,18000
4134043439,2024,2,11,17,27,46,3,0,0,0,0,-17,4294967.5,3859814,0,0,0,0,0,409.050,18000
4134137177,2024,2,11,17,27,46,3,0,0,0,0,-17,4294967.5,3859822.5,0,0,0,0,0,409.055,18000
4134241469,2024,2,11,17,27,46,3,0,0,0,0,-17,4294967.5,3859831,0,0,0,0,0,409.061,18000
4134338379,2024,2,11,17,27,46,3,0,0,0,0,-17,4294967.5,3859839.5,0,0,0,0,0,409.066,18000
4134443909,2024,2,11,17,27,46,3,0,0,0,0,-17,4294967.5,3859848.25,0,0,0,0,0,409.071,18000
4134601444,2024,2,11,17,27,47,3,0,0,0,0,-17,4294967.5,3859856.5,0,0,0,0,0,409.075,18000
4134755102,2024,2,11,17,27,47,3,0,0,0,0,-17,4294967.5,3859873.75,0,0,0,0,0,409.084,18000
4134829167,2024,2,11,17,27,47,3,0,0,0,0,-17,4294967.5,3859882.25,0,0,0,0,0,409.089,18000
4134947005,2024,2,11,17,27,47,3,0,0,0,0,-17,4294967.5,3859890.75,0,0,0,0,0,409.095,18000
4135033539,2024,2,11,17,27,47,3,0,0,0,0,-17,4294967.5,3859899.25,0,0,0,0,0,409.100,18000
4135133536,2024,2,11,17,27,47,3,0,0,0,0,-17,4294967.5,3859907.75,0,0,0,0,0,409.105,18000
4135232228,2024,2,11,17,27,47,3,0,0,0,0,-17,4294967.5,3859916.25,0,0,0,0,0,409.109,18000
4135336511,2024,2,11,17,27,47,3,0,0,0,0,-17,4294967.5,3859925,0,0,0,0,0,409.114,18000
4135435520,2024,2,11,17,27,47,3,0,0,0,0,-17,4294967.5,3859933.5,0,0,0,0,0,409.118,18000
4135558959,2024,2,11,17,27,48,3,0,0,0,0,-17,4294967.5,3859942,0,0,0,0,0,409.123,18000
4135627279,2024,2,11,17,27,48,3,0,0,0,0,-17,4294967.5,3859950.5,0,0,0,0,0,409.128,18000
4135744026,2024,2,11,17,27,48,3,0,0,0,0,-17,4294967.5,3859959,0,0,0,0,0,409.134,18000
4135825307,2024,2,11,17,27,48,3,0,0,0,0,-17,4294967.5,3859967.5,0,0,0,0,0,409.139,18000
4135930557,2024,2,11,17,27,48,3,0,0,0,0,-17,4294967.5,3859976,0,0,0,0,0,409.144,18000
4136019039,2024,2,11,17,27,48,3,0,0,0,0,-17,4294967.5,3859984.75,0,0,0,0,0,409.148,18000
4136123327,2024,2,11,17,27,48,3,0,0,0,0,-17,4294967.5,3859993.25,0,0,0,0,0,409.153,18000
4136225202,2024,2,11,17,27,48,3,0,0,0,0,-17,4294967.5,3860001.75,0,0,0,0,0,409.158,18000
4136321021,2024,2,11,17,27,48,3,0,0,0,0,-17,4294967.5,3860010.25,0,0,0,0,0,409.162,18000
4136420029,2024,2,11,17,27,48,3,0,0,0,0,-17,4294967.5,3860019,0,0,0,0,0,409.167,18000
4136556889,2024,2,11,17,27,49,3,0,0,0,0,-17,4294967.5,3860027.25,0,0,0,0,0,409.173,18000
4136622325,2024,2,11,17,27,49,3,0,0,0,0,-17,4294967.5,3860036,0,0,0,0,0,409.178,18000
4136722325,2024,2,11,17,27,49,3,0,0,0,0,-17,4294967.5,3860044.5,0,0,0,0,0,409.183,18000
4136819248,2024,2,11,17,27,49,3,0,0,0,0,-17,4294967.5,3860053,0,0,0,0,0,409.187,18000
4136914754,2024,2,11,17,27,49,3,0,0,0,0,-17,4294967.5,3860061.5,0,0,0,0,0,409.192,18000
4137008482,2024,2,11,17,27,49,3,0,0,0,0,-17,4294967.5,3860070,0,0,0,0,0,409.197,18000
4137117060,2024,2,11,17,27,49,3,0,0,0,0,-17,4294967.5,3860078.75,0,0,0,0,0,409.203,18000
4137211783,2024,2,11,17,27,49,3,0,0,0,0,-17,4294967.5,3860087.25,0,0,0,0,0,409.207,18000
4137310792,2024,2,11,17,27,49,3,0,0,0,0,-17,4294967.5,3860095.75,0,0,0,0,0,409.212,18000
4137409802,2024,2,11,17,27,49,3,0,0,0,0,-17,4294967.5,3860104.25,0,0,0,0,0,409.217,18000
4137536964,2024,2,11,17,27,50,3,0,0,0,0,-17,4294967.5,3860112.75,0,0,0,0,0,409.221,18000
4137601319,2024,2,11,17,27,50,3,0,0,0,0,-17,4294967.5,3860121.25,0,0,0,0,0,409.226,18000
4137711119,2024,2,11,17,27,50,3,0,0,0,0,-17,4294967.5,3860129.75,0,0,0,0,0,409.231,18000
4137805841,2024,2,11,17,27,50,3,0,0,0,0,-17,4294967.5,3860138.5,0,0,0,0,0,409.236,18000
4137904850,2024,2,11,17,27,50,3,0,0,0,0,-17,4294967.5,3860147,0,0,0,0,0,409.242,18000
4138007047,2024,2,11,17,27,50,3,0,0,0,0,-17,4294967.5,3860155.5,0,0,0,0,0,409.247,18000
4138106069,2024,2,11,17,27,50,3,0,0,0,0,-17,4294967.5,3860164,0,0,0,0,0,409.251,18000
4138205067,2024,2,11,17,27,50,3,0,0,0,0,-17,4294967.5,3860172.75,0,0,0,0,0,409.256,18000
4138303743,2024,2,11,17,27,50,3,0,0,0,0,-17,4294967.5,3860181.25,0,0,0,0,0,409.260,18000
4138399582,2024,2,11,17,27,50,3,0,0,0,0,-17,4294967.5,3860189.75,0,0,0,0,0,409.265,18000
4138531471,2024,2,11,17,27,51,3,0,0,0,0,-17,4294967.5,3860198.25,0,0,0,0,0,409.270,18000
4138586250,2024,2,11,17,27,51,3,0,0,0,0,-17,4294967.5,3860206.75,0,0,0,0,0,409.276,18000
4138715628,2024,2,11,17,27,51,3,0,0,0,0,-17,4294967.5,3860215.25,0,0,0,0,0,409.281,18000
4138796371,2024,2,11,17,27,51,3,0,0,0,0,-17,4294967.5,3860223.75,0,0,0,0,0,409.286,18000
4138899891,2024,2,11,17,27,51,3,0,0,0,0,-17,4294967.5,3860232.5,0,0,0,0,0,409.290,18000
4138983512,2024,2,11,17,27,51,3,0,0,0,0,-17,4294967.5,3860241,0,0,0,0,0,409.295,18000
4139095841,2024,2,11,17,27,51,3,0,0,0,0,-17,4294967.5,3860249.5,0,0,0,0,0,409.299,18000
4139181532,2024,2,11,17,27,51,3,0,0,0,0,-17,4294967.5,3860258,0,0,0,0,0,409.304,18000
4139304404,2024,2,11,17,27,51,3,0,0,0,0,-17,4294967.5,3860266.75,0,0,0,0,0,409.309,18000
4139387600,2024,2,11,17,27,51,3,0,0,0,0,-17,4294967.5,3860275.25,0,0,0,0,0,409.315,18000
4139516291,2024,2,11,17,27,52,3,0,0,0,0,-17,4294967.5,3860283.75,0,0,0,0,0,409.320,18000
4139577570,2024,2,11,17,27,52,3,0,0,0,0,-17,4294967.5,3860292.25,0,0,0,0,0,409.325,18000
4139685480,2024,2,11,17,27,52,3,0,0,0,0,-17,4294967.5,3860300.75,0,0,0,0,0,409.329,18000
4139783629,2024,2,11,17,27,52,3,0,0,0,0,-17,4294967.5,3860309.5,0,0,0,0,0,409.334,18000
4139883498,2024,2,11,17,27,52,3,0,0,0,0,-17,4294967.5,3860318,0,0,0,0,0,409.338,18000
4139982508,2024,2,11,17,27,52,3,0,0,0,0,-17,4294967.5,3860326.5,0,0,0,0,0,409.343,18000
4140082749,2024,2,11,17,27,52,3,0,0,0,0,-17,4294967.5,3860335,0,0,0,0,0,409.348,18000
4140181758,2024,2,11,17,27,52,3,0,0,0,0,-17,4294967.5,3860343.75,0,0,0,0,0,409.354,18000
4140279537,2024,2,11,17,27,52,3,0,0,0,0,-17,4294967.5,3860352.25,0,0,0,0,0,409.359,18000
4140378547,2024,2,11,17,27,52,3,0,0,0,0,-17,4294967.5,3860360.75,0,0,0,0,0,409.364,18000
4140521880,2024,2,11,17,27,53,3,0,0,0,0,-17,4294967.5,3860369.25,0,0,0,0,0,409.368,18000
4140561154,2024,2,11,17,27,53,3,0,0,0,0,-17,4294967.5,3860377.75,0,0,0,0,0,409.373,18000
4140677556,2024,2,11,17,27,53,3,0,0,0,0,-17,4294967.5,3860386.25,0,0,0,0,0,409.377,18000
4140784280,2024,2,11,17,27,53,3,0,0,0,0,-17,4294967.5,3860394.75,0,0,0,0,0,409.382,18000
4140864681,2024,2,11,17,27,53,3,0,0,0,0,-17,4294967.5,3860403.5,0,0,0,0,0,409.388,18000
4140971745,2024,2,11,17,27,53,3,0,0,0,0,-17,4294967.5,3860412,0,0,0,0,0,409.393,18000
4141071615,2024,2,11,17,27,53,3,0,0,0,0,-17,4294967.5,3860420.5,0,0,0,0,0,409.398,18000
4141170624,2024,2,11,17,27,53,3,0,0,0,0,-17,4294967.5,3860429,0,0,0,0,0,409.403,18000
4141261263,2024,2,11,17,27,53,3,0,0,0,0,-17,4294967.5,3860437.75,0,0,0,0,0,409.407,18000
4141368644,2024,2,11,17,27,53,3,0,0,0,0,-17,4294967.5,3860446.25,0,0,0,0,0,409.412,18000
4141488969,2024,2,11,17,27,54,3,0,0,0,0,-17,4294967.5,3860454.75,0,0,0,0,0,409.417,18000
4141557177,2024,2,11,17,27,54,3,0,0,0,0,-17,4294967.5,3860463.25,0,0,0,0,0,409.421,18000
4141671847,2024,2,11,17,27,54,3,0,0,0,0,-17,4294967.5,3860471.75,0,0,0,0,0,409.427,18000
4141761587,2024,2,11,17,27,54,3,0,0,0,0,-17,4294967.5,3860480.5,0,0,0,0,0,409.432,18000
4141859738,2024,2,11,17,27,54,3,0,0,0,0,-17,4294967.5,3860489,0,0,0,0,0,409.437,18000
4141967656,2024,2,11,17,27,54,3,0,0,0,0,-17,4294967.5,3860497.5,0,0,0,0,0,409.441,18000
4142057774,2024,2,11,17,27,54,3,0,0,0,0,-17,4294967.5,3860506,0,0,0,0,0,409.446,18000
4142166895,2024,2,11,17,27,54,3,0,0,0,0,-17,4294967.5,3860514.75,0,0,0,0,0,409.451,18000
4142255778,2024,2,11,17,27,54,3,0,0,0,0,-17,4294967.5,3860523.25,0,0,0,0,0,409.457,18000
4142363695,2024,2,11,17,27,54,3,0,0,0,0,-17,4294967.5,3860532,0,0,0,0,0,409.462,18000
4142489286,2024,2,11,17,27,55,3,0,0,0,0,-17,4294967.5,3860540.5,0,0,0,0,0,409.466,18000
4142548069,2024,2,11,17,27,55,3,0,0,0,0,-17,4294967.5,3860549,0,0,0,0,0,409.471,18000
4142660723,2024,2,11,17,27,55,3,0,0,0,0,-17,4294967.5,3860557.5,0,0,0,0,0,409.476,18000
4142747080,2024,2,11,17,27,55,3,0,0,0,0,-17,4294967.5,3860566,0,0,0,0,0,409.480,18000
4142868559,2024,2,11,17,27,55,3,0,0,0,0,-17,4294967.5,3860574.75,0,0,0,0,0,409.485,18000
4142958973,2024,2,11,17,27,55,3,0,0,0,0,-17,4294967.5,3860583.25,0,0,0,0,0,409.490,18000
4143057983,2024,2,11,17,27,55,3,0,0,0,0,-17,4294967.5,3860591.75,0,0,0,0,0,409.496,18000
4143147402,2024,2,11,17,27,55,3,0,0,0,0,-17,4294967.5,3860600.25,0,0,0,0,0,409.501,18000
4143247403,2024,2,11,17,27,55,3,0,0,0,0,-17,4294967.5,3860609,0,0,0,0,0,409.505,18000
4143353060,2024,2,11,17,27,55,3,0,0,0,0,-17,4294967.5,3860617.5,0,0,0,0,0,409.510,18000
4143486722,2024,2,11,17,27,56,3,0,0,0,0,-17,4294967.5,3860626,0,0,0,0,0,409.515,18000
4143538487,2024,2,11,17,27,56,3,0,0,0,0,-17,4294967.5,3860634.5,0,0,0,0,0,409.519,18000
4143642785,2024,2,11,17,27,56,3,0,0,0,0,-17,4294967.5,3860643,0,0,0,0,0,409.524,18000
4143751054,2024,2,11,17,27,56,3,0,0,0,0,-17,4294967.5,3860651.75,0,0,0,0,0,409.529,18000
4143848844,2024,2,11,17,27,56,3,0,0,0,0,-17,4294967.5,3860660.25,0,0,0,0,0,409.535,18000
4143947130,2024,2,11,17,27,56,3,0,0,0,0,-17,4294967.5,3860668.75,0,0,0,0,0,409.540,18000
4144046864,2024,2,11,17,27,56,3,0,0,0,0,-17,4294967.5,3860677.5,0,0,0,0,0,409.545,18000
4144145874,2024,2,11,17,27,56,3,0,0,0,0,-17,4294967.5,3860686,0,0,0,0,0,409.549,18000
4144244885,2024,2,11,17,27,56,3,0,0,0,0,-17,4294967.5,3860694.5,0,0,0,0,0,409.553,18000
4144349162,2024,2,11,17,27,56,3,0,0,0,0,-17,4294967.5,3860703,0,0,0,0,0,409.558,18000
4144465223,2024,2,11,17,27,57,3,0,0,0,0,-17,4294967.5,3860711.75,0,0,0,0,0,409.563,18000
4144528589,2024,2,11,17,27,57,3,0,0,0,0,-17,4294967.5,3860720.25,0,0,0,0,0,409.569,18000
4144640499,2024,2,11,17,27,57,3,0,0,0,0,-17,4294967.5,3860728.75,0,0,0,0,0,409.574,18000
4144734981,2024,2,11,17,27,57,3,0,0,0,0,-17,4294967.5,3860737.25,0,0,0,0,0,409.579,18000
4144833991,2024,2,11,17,27,57,3,0,0,0,0,-17,4294967.5,3860746,0,0,0,0,0,409.584,18000
4144937536,2024,2,11,17,27,57,3,0,0,0,0,-17,4294967.5,3860754.5,0,0,0,0,0,409.588,18000
4145038502,2024,2,11,17,27,57,3,0,0,0,0,-17,4294967.5,3860763,0,0,0,0,0,409.592,18000
4145135569,2024,2,11,17,27,57,3,0,0,0,0,-17,4294967.5,3860771.5,0,0,0,0,0,409.597,18000
4145230032,2024,2,11,17,27,57,3,0,0,0,0,-17,4294967.5,3860780.25,0,0,0,0,0,409.602,18000
4145335533,2024,2,11,17,27,57,3,0,0,0,0,-17,4294967.5,3860788.75,0,0,0,0,0,409.608,18000
4145450370,2024,2,11,17,27,58,3,0,0,0,0,-17,4294967.5,3860797.25,0,0,0,0,0,409.613,18000
4145519024,2024,2,11,17,27,58,3,0,0,0,0,-17,4294967.5,3860806,0,0,0,0,0,409.618,18000
4145637852,2024,2,11,17,27,58,3,0,0,0,0,-17,4294967.5,3860814.5,0,0,0,0,0,409.622,18000
4145724359,2024,2,11,17,27,58,3,0,0,0,0,-17,4294967.5,3860823,0,0,0,0,0,409.627,18000
4145823376,2024,2,11,17,27,58,3,0,0,0,0,-17,4294967.5,3860831.5,0,0,0,0,0,409.631,18000
4145922387,2024,2,11,17,27,58,3,0,0,0,0,-17,4294967.5,3860840.25,0,0,0,0,0,409.636,18000
4146026650,2024,2,11,17,27,58,3,0,0,0,0,-17,4294967.5,3860848.75,0,0,0,0,0,409.641,18000
4146120395,2024,2,11,17,27,58,3,0,0,0,0,-17,4294967.5,3860857.25,0,0,0,0,0,409.647,18000
4146219410,2024,2,11,17,27,58,3,0,0,0,0,-17,4294967.5,3860865.75,0,0,0,0,0,409.652,18000
4146318412,2024,2,11,17,27,58,3,0,0,0,0,-17,4294967.5,3860874.25,0,0,0,0,0,409.657,18000
4146452394,2024,2,11,17,27,59,3,0,0,0,0,-17,4294967.5,3860883,0,0,0,0,0,409.661,18000
4146508392,2024,2,11,17,27,59,3,0,0,0,0,-17,4294967.5,3860891.5,0,0,0,0,0,409.666,18000
4146620709,2024,2,11,17,27,59,3,0,0,0,0,-17,4294967.5,3860900.25,0,0,0,0,0,409.670,18000
4146706394,2024,2,11,17,27,59,3,0,0,0,0,-17,4294967.5,3860908.75,0,0,0,0,0,409.675,18000
4146818725,2024,2,11,17,27,59,3,0,0,0,0,-17,4294967.5,3860917.25,0,0,0,0,0,409.680,18000
